id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,noncomm_postions_spread_all,comm_positions_long_all,comm_positions_short_all,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,noncomm_positions_long_old,noncomm_positions_short_old,noncomm_positions_spread,comm_positions_long_old,comm_positions_short_old,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,noncomm_positions_long_other,noncomm_positions_short_other,noncomm_positions_spread_1,comm_positions_long_other,comm_positions_short_other,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_noncomm_long_all,change_in_noncomm_short_all,change_in_noncomm_spead_all,change_in_comm_long_all,change_in_comm_short_all,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_noncomm_long_all,pct_of_oi_noncomm_short_all,pct_of_oi_noncomm_spread,pct_of_oi_comm_long_all,pct_of_oi_comm_short_all,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_noncomm_long_old,pct_of_oi_noncomm_short_old,pct_of_oi_noncomm_spread_1,pct_of_oi_comm_long_old,pct_of_oi_comm_short_old,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_noncomm_long_other,pct_of_oi_noncomm_short_other,pct_of_oi_noncomm_spread_2,pct_of_oi_comm_long_other,pct_of_oi_comm_short_other,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_noncomm_long_all,traders_noncomm_short_all,traders_noncomm_spread_all,traders_comm_long_all,traders_comm_short_all,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_noncomm_long_old,traders_noncomm_short_old,traders_noncomm_spead_old,traders_comm_long_old,traders_comm_short_old,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_noncomm_long_other,traders_noncomm_short_other,traders_noncomm_spread_other,traders_comm_long_other,traders_comm_short_other,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
221115146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-11-15T00:00:00.000,2022 Report Week 46,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,5653,4242,4113,528,0,454,4770,5095,883,558,5653,4242,4113,528,0,454,4770,5095,883,558,0,0,0,0,0,0,0,0,0,0,2407,2516,1984,17,-88,287,2445,2288,-38,119,100.0,75.0,72.8,9.3,0.0,8.0,84.4,90.1,15.6,9.9,100.0,75.0,72.8,9.3,0.0,8.0,84.4,90.1,15.6,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,26,35,12,0,5,31,49,68,26,35,12,0,5,31,49,0,0,0,0,0,0,0,0,51.1,31.8,63.7,44.8,50.5,31.8,60.7,44.5,51.1,31.8,63.7,44.8,50.5,31.8,60.7,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
221122146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-11-22T00:00:00.000,2022 Report Week 47,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,6592,5316,4656,544,0,737,5860,5937,732,655,6592,5316,4656,544,0,737,5860,5937,732,655,0,0,0,0,0,0,0,0,0,0,939,1074,543,16,0,283,1090,842,-151,97,100.0,80.6,70.6,8.3,0.0,11.2,88.9,90.1,11.1,9.9,100.0,80.6,70.6,8.3,0.0,11.2,88.9,90.1,11.1,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,33,35,13,0,6,37,52,76,33,35,13,0,6,37,52,0,0,0,0,0,0,0,0,47.4,28.6,63.9,42.1,47.4,28.6,62.3,42.1,47.4,28.6,63.9,42.1,47.4,28.6,62.3,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
221129146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-11-29T00:00:00.000,2022 Report Week 48,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,5647,4655,4266,286,0,495,4941,5047,706,600,5647,4655,4266,286,0,495,4941,5047,706,600,0,0,0,0,0,0,0,0,0,0,-945,-661,-390,-258,0,-242,-919,-890,-26,-55,100.0,82.4,75.5,5.1,0.0,8.8,87.5,89.4,12.5,10.6,100.0,82.4,75.5,5.1,0.0,8.8,87.5,89.4,12.5,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,30,30,11,0,5,36,42,67,30,30,11,0,5,36,42,0,0,0,0,0,0,0,0,50.6,32.1,65.7,48.2,50.5,32.1,63.8,48.1,50.6,32.1,65.7,48.2,50.5,32.1,63.8,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
221213146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-12-13T00:00:00.000,2022 Report Week 50,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,4736,3593,3641,294,0,315,3887,4250,849,486,4736,3593,3641,294,0,315,3887,4250,849,486,0,0,0,0,0,0,0,0,0,0,-536,-709,-425,0,0,-25,-709,-450,173,-86,100.0,75.9,76.9,6.2,0.0,6.7,82.1,89.7,17.9,10.3,100.0,75.9,76.9,6.2,0.0,6.7,82.1,89.7,17.9,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,35,29,12,0,4,42,39,69,35,29,12,0,4,42,39,0,0,0,0,0,0,0,0,43.9,39.4,52.4,53.4,43.9,39.3,51.2,53.1,43.9,39.4,52.4,53.4,43.9,39.3,51.2,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
221220146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-12-20T00:00:00.000,2022 Report Week 51,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,5698,4634,4390,232,0,505,4866,5127,832,571,5698,4634,4390,232,0,505,4866,5127,832,571,0,0,0,0,0,0,0,0,0,0,962,1041,749,-62,0,190,979,877,-17,85,100.0,81.3,77.0,4.1,0.0,8.9,85.4,90.0,14.6,10.0,100.0,81.3,77.0,4.1,0.0,8.9,85.4,90.0,14.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,27,32,10,0,5,33,43,66,27,32,10,0,5,33,43,0,0,0,0,0,0,0,0,51.1,33.5,63.7,50.1,51.1,33.4,63.6,50.0,51.1,33.5,63.7,50.1,51.1,33.4,63.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
221227146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2022-12-27T00:00:00.000,2022 Report Week 52,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,6199,4878,4427,613,0,466,5491,5506,708,693,6199,4878,4427,613,0,466,5491,5506,708,693,0,0,0,0,0,0,0,0,0,0,501,244,37,381,0,-39,625,379,-124,122,100.0,78.7,71.4,9.9,0.0,7.5,88.6,88.8,11.4,11.2,100.0,78.7,71.4,9.9,0.0,7.5,88.6,88.8,11.4,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,27,35,14,0,5,35,48,69,27,35,14,0,5,35,48,0,0,0,0,0,0,0,0,44.8,30.8,65.3,46.2,44.8,30.7,60.6,45.7,44.8,30.8,65.3,46.2,44.8,30.7,60.6,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230103146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-01-03T00:00:00.000,2023 Report Week 01,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,5977,5118,4663,220,0,475,5338,5358,639,619,5977,5118,4663,220,0,475,5338,5358,639,619,0,0,0,0,0,0,0,0,0,0,-222,240,236,-393,0,9,-153,-148,-69,-74,100.0,85.6,78.0,3.7,0.0,7.9,89.3,89.6,10.7,10.4,100.0,85.6,78.0,3.7,0.0,7.9,89.3,89.6,10.7,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,27,35,10,0,5,33,47,70,27,35,10,0,5,33,47,0,0,0,0,0,0,0,0,48.6,33.9,69.2,50.0,48.6,33.8,68.8,49.9,48.6,33.9,69.2,50.0,48.6,33.8,68.8,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230110146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-01-10T00:00:00.000,2023 Report Week 02,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,5442,3943,4477,330,195,149,4468,4956,974,486,5442,3943,4477,330,195,149,4468,4956,974,486,0,0,0,0,0,0,0,0,0,0,-535,-1175,-186,110,195,-326,-870,-402,335,-133,100.0,72.5,82.3,6.1,3.6,2.7,82.1,91.1,17.9,8.9,100.0,72.5,82.3,6.1,3.6,2.7,82.1,91.1,17.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,32,32,12,2,3,43,40,71,32,32,12,2,3,43,40,0,0,0,0,0,0,0,0,32.9,40.8,45.1,57.6,32.9,40.4,45.1,57.2,32.9,40.8,45.1,57.6,32.9,40.4,45.1,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230117146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-01-17T00:00:00.000,2023 Report Week 03,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,5585,3692,4586,355,506,157,4553,5098,1032,487,5585,3692,4586,355,506,157,4553,5098,1032,487,0,0,0,0,0,0,0,0,0,0,143,-251,109,25,311,8,85,142,58,1,100.0,66.1,82.1,6.4,9.1,2.8,81.5,91.3,18.5,8.7,100.0,66.1,82.1,6.4,9.1,2.8,81.5,91.3,18.5,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,40,32,12,3,3,52,40,79,40,32,12,3,3,52,40,0,0,0,0,0,0,0,0,31.4,37.7,43.1,55.9,31.4,37.2,43.1,55.2,31.4,37.7,43.1,55.9,31.4,37.2,43.1,55.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230124146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-01-24T00:00:00.000,2023 Report Week 04,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,5047,3240,3887,401,420,129,4061,4417,986,630,5047,3240,3887,401,420,129,4061,4417,986,630,0,0,0,0,0,0,0,0,0,0,-538,-452,-699,46,-86,-28,-492,-681,-46,143,100.0,64.2,77.0,7.9,8.3,2.6,80.5,87.5,19.5,12.5,100.0,64.2,77.0,7.9,8.3,2.6,80.5,87.5,19.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,37,27,11,3,3,45,37,71,37,27,11,3,3,45,37,0,0,0,0,0,0,0,0,28.2,36.0,40.8,54.8,28.0,36.0,39.5,54.8,28.2,36.0,40.8,54.8,28.0,36.0,39.5,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230131146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-01-31T00:00:00.000,2023 Report Week 05,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,4331,2736,3405,416,215,117,3367,3938,964,393,4331,2736,3405,416,215,117,3367,3938,964,393,0,0,0,0,0,0,0,0,0,0,-716,-504,-482,15,-205,-12,-694,-479,-22,-237,100.0,63.2,78.6,9.6,5.0,2.7,77.7,90.9,22.3,9.1,100.0,63.2,78.6,9.6,5.0,2.7,77.7,90.9,22.3,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,34,37,14,3,2,49,43,78,34,37,14,3,2,49,43,0,0,0,0,0,0,0,0,27.8,34.8,37.0,50.8,27.8,34.6,36.9,48.8,27.8,34.8,37.0,50.8,27.8,34.6,36.9,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230207146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-02-07T00:00:00.000,2023 Report Week 06,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,4659,2720,3523,577,431,106,3728,4206,931,453,4659,2720,3523,577,431,106,3728,4206,931,453,0,0,0,0,0,0,0,0,0,0,328,-16,118,161,216,-11,361,268,-33,60,100.0,58.4,75.6,12.4,9.3,2.3,80.0,90.3,20.0,9.7,100.0,58.4,75.6,12.4,9.3,2.3,80.0,90.3,20.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,31,34,15,3,2,49,39,73,31,34,15,3,2,49,39,0,0,0,0,0,0,0,0,28.0,29.0,38.2,44.9,28.0,27.5,37.9,43.4,28.0,29.0,38.2,44.9,28.0,27.5,37.9,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230214146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-02-14T00:00:00.000,2023 Report Week 07,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,4372,2668,3151,431,424,263,3523,3845,849,527,4372,2668,3151,431,424,263,3523,3845,849,527,0,0,0,0,0,0,0,0,0,0,-287,-52,-372,-146,-7,157,-205,-361,-82,74,100.0,61.0,72.1,9.9,9.7,6.0,80.6,87.9,19.4,12.1,100.0,61.0,72.1,9.9,9.7,6.0,80.6,87.9,19.4,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,30,32,11,2,4,41,41,70,30,32,11,2,4,41,41,0,0,0,0,0,0,0,0,33.8,26.0,44.1,41.0,33.8,26.0,44.0,39.9,33.8,26.0,44.1,41.0,33.8,26.0,44.0,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230221146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-02-21T00:00:00.000,2023 Report Week 08,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,4700,2334,3295,667,732,172,3733,4134,967,566,4700,2334,3295,667,732,172,3733,4134,967,566,0,0,0,0,0,0,0,0,0,0,328,-334,144,236,308,-91,210,289,118,39,100.0,49.7,70.1,14.2,15.6,3.7,79.4,88.0,20.6,12.0,100.0,49.7,70.1,14.2,15.6,3.7,79.4,88.0,20.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,28,32,16,3,3,43,42,69,28,32,16,3,3,43,42,0,0,0,0,0,0,0,0,32.7,21.1,42.8,37.9,30.4,21.1,40.2,36.3,32.7,21.1,42.8,37.9,30.4,21.1,40.2,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230228146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-02-28T00:00:00.000,2023 Report Week 09,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,4126,2102,3092,413,872,168,3387,3673,739,453,4126,2102,3092,413,872,168,3387,3673,739,453,0,0,0,0,0,0,0,0,0,0,-574,-232,-203,-254,140,-4,-346,-461,-228,-113,100.0,50.9,74.9,10.0,21.1,4.1,82.1,89.0,17.9,11.0,100.0,50.9,74.9,10.0,21.1,4.1,82.1,89.0,17.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,28,28,11,3,3,39,37,65,28,28,11,3,3,39,37,0,0,0,0,0,0,0,0,45.2,36.9,55.5,53.9,43.1,31.9,52.6,48.9,45.2,36.9,55.5,53.9,43.1,31.9,52.6,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230307146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-03-07T00:00:00.000,2023 Report Week 10,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,3588,2110,2477,282,569,216,2961,2975,627,613,3588,2110,2477,282,569,216,2961,2975,627,613,0,0,0,0,0,0,0,0,0,0,-538,8,-615,-131,-303,48,-426,-698,-112,160,100.0,58.8,69.0,7.9,15.9,6.0,82.5,82.9,17.5,17.1,100.0,58.8,69.0,7.9,15.9,6.0,82.5,82.9,17.5,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,25,30,7,2,4,31,39,63,25,30,7,2,4,31,39,0,0,0,0,0,0,0,0,44.5,22.3,56.2,37.4,43.1,22.2,54.6,35.8,44.5,22.3,56.2,37.4,43.1,22.2,54.6,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230314146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-03-14T00:00:00.000,2023 Report Week 11,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,4442,2675,3351,450,630,107,3755,3908,687,534,4442,2675,3351,450,630,107,3755,3908,687,534,0,0,0,0,0,0,0,0,0,0,854,565,874,168,61,-109,794,933,60,-79,100.0,60.2,75.4,10.1,14.2,2.4,84.5,88.0,15.5,12.0,100.0,60.2,75.4,10.1,14.2,2.4,84.5,88.0,15.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,28,36,11,4,2,40,42,71,28,36,11,4,2,40,42,0,0,0,0,0,0,0,0,41.9,27.8,55.3,43.2,41.9,25.3,52.7,38.8,41.9,27.8,55.3,43.2,41.9,25.3,52.7,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230321146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-03-21T00:00:00.000,2023 Report Week 12,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,4571,2465,3595,366,873,97,3704,4058,867,513,4571,2465,3595,366,873,97,3704,4058,867,513,0,0,0,0,0,0,0,0,0,0,129,-210,244,-84,243,-10,-51,150,180,-21,100.0,53.9,78.6,8.0,19.1,2.1,81.0,88.8,19.0,11.2,100.0,53.9,78.6,8.0,19.1,2.1,81.0,88.8,19.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,28,34,8,4,2,37,40,69,28,34,8,4,2,37,40,0,0,0,0,0,0,0,0,43.6,24.6,52.4,40.9,41.3,24.6,49.7,40.3,43.6,24.6,52.4,40.9,41.3,24.6,49.7,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230328146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-03-28T00:00:00.000,2023 Report Week 13,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,4119,2224,3252,259,752,93,3235,3604,884,515,4119,2224,3252,259,752,93,3235,3604,884,515,0,0,0,0,0,0,0,0,0,0,-452,-241,-343,-107,-121,-4,-469,-454,17,2,100.0,54.0,79.0,6.3,18.3,2.3,78.5,87.5,21.5,12.5,100.0,54.0,79.0,6.3,18.3,2.3,78.5,87.5,21.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,25,30,9,4,2,34,38,63,25,30,9,4,2,34,38,0,0,0,0,0,0,0,0,37.8,30.7,48.7,48.0,37.6,30.7,48.3,47.8,37.8,30.7,48.7,48.0,37.6,30.7,48.3,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230404146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-04-04T00:00:00.000,2023 Report Week 14,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,4730,2601,3683,529,676,93,3806,4305,924,425,4730,2601,3683,529,676,93,3806,4305,924,425,0,0,0,0,0,0,0,0,0,0,611,377,431,270,-76,0,571,701,40,-90,100.0,55.0,77.9,11.2,14.3,2.0,80.5,91.0,19.5,9.0,100.0,55.0,77.9,11.2,14.3,2.0,80.5,91.0,19.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,31,25,10,2,2,40,32,62,31,25,10,2,2,40,32,0,0,0,0,0,0,0,0,39.9,44.5,50.7,61.8,37.6,40.4,46.7,55.8,39.9,44.5,50.7,61.8,37.6,40.4,46.7,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230411146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-04-11T00:00:00.000,2023 Report Week 15,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,4416,2336,3361,428,782,249,3546,4038,870,378,4416,2336,3361,428,782,249,3546,4038,870,378,0,0,0,0,0,0,0,0,0,0,-314,-265,-322,-101,106,156,-260,-267,-54,-47,100.0,52.9,76.1,9.7,17.7,5.6,80.3,91.4,19.7,8.6,100.0,52.9,76.1,9.7,17.7,5.6,80.3,91.4,19.7,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,28,28,9,3,4,35,39,65,28,28,9,3,4,35,39,0,0,0,0,0,0,0,0,38.0,31.4,50.1,51.0,35.6,31.4,45.4,49.4,38.0,31.4,50.1,51.0,35.6,31.4,45.4,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230418146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-04-18T00:00:00.000,2023 Report Week 16,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,6248,3793,5238,485,1108,118,5386,5841,862,407,6248,3793,5238,485,1108,118,5386,5841,862,407,0,0,0,0,0,0,0,0,0,0,1832,1457,1877,57,326,-131,1840,1803,-8,29,100.0,60.7,83.8,7.8,17.7,1.9,86.2,93.5,13.8,6.5,100.0,60.7,83.8,7.8,17.7,1.9,86.2,93.5,13.8,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,31,36,13,5,3,43,47,77,31,36,13,5,3,43,47,0,0,0,0,0,0,0,0,46.7,36.2,57.3,53.3,45.8,32.2,54.9,49.4,46.7,36.2,57.3,53.3,45.8,32.2,54.9,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
230425146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2023-04-25T00:00:00.000,2023 Report Week 17,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,3894,2078,2936,319,754,195,3151,3450,743,444,3894,2078,2936,319,754,195,3151,3450,743,444,0,0,0,0,0,0,0,0,0,0,-2354,-1715,-2302,-166,-354,77,-2235,-2391,-119,37,100.0,53.4,75.4,8.2,19.4,5.0,80.9,88.6,19.1,11.4,100.0,53.4,75.4,8.2,19.4,5.0,80.9,88.6,19.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,28,28,12,4,4,38,40,65,28,28,12,4,4,38,40,0,0,0,0,0,0,0,0,30.4,29.8,46.5,49.2,27.8,29.8,42.0,49.2,30.4,29.8,46.5,49.2,27.8,29.8,42.0,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
